stream|stream_partition|ts|kafka_offset
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:31.352000|74615879
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:32.366000|74615886
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:33.381000|74615897
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:34.394000|74615905
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:35.408000|74615912
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:36.422000|74615919
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:37.437000|74615926
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:38.450000|74615935
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:39.463000|74615942
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:40.478000|74615949
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:41.492000|74615956
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:42.507000|74615963
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:43.520000|74615970
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:44.536000|74615977
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:45.548000|74615984
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:46.562000|74615993
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:47.576000|74616001
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:48.606000|74616010
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:49.632000|74616017
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:50.634000|74616025
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:51.648000|74616034
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:52.662000|74616042
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:53.676000|74616050
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:54.690000|74616058
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:55.705000|74616066
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:56.718000|74616074
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:57.732000|74616082
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:58.746000|74616095
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:22:59.761000|74616103
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:00.778000|74616111
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:01.789000|74616119
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:02.804000|74616127
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:03.818000|74616137
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:04.831000|74616145
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:05.844000|74616153
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:06.858000|74616162
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:07.873000|74616170
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:08.887000|74616179
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:09.901000|74616187
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:10.933000|74616195
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:11.934000|74616204
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:12.943000|74616211
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:14.973000|74616220
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:15.985000|74616228
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:16.999000|74616236
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:18.016000|74616245
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:19.028000|74616254
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:20.041000|74616263
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:21.055000|74616272
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:22.068000|74616280
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:23.088000|74616288
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:24.098000|74616297
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:25.110000|74616306
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:26.125000|74616315
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:27.137000|74616323
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:28.157000|74616332
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:29.166000|74616340
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:30.181000|74616348
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:31.198000|74616356
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:32.208000|74616365
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:33.223000|74616373
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:34.237000|74616381
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:35.251000|74616390
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:36.272000|74616399
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:37.279000|74616407
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:38.293000|74616415
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:39.307000|74616423
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:40.320000|74616432
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:41.335000|74616440
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:42.351000|74616448
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:43.363000|74616456
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:44.376000|74616464
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:45.391000|74616473
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:46.405000|74616481
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:47.419000|74616489
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:48.433000|74616497
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:49.457000|74616505
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:50.461000|74616515
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:51.475000|74616524
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:52.491000|74616533
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:53.503000|74616541
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:54.517000|74616549
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:55.533000|74616559
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:56.545000|74616567
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:57.559000|74616575
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:58.573000|74616585
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:23:59.588000|74616596
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:00.601000|74616604
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:01.615000|74616612
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:02.630000|74616621
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:03.652000|74616630
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:04.657000|74616639
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:05.672000|74616647
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:06.685000|74616655
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:07.699000|74616663
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:08.724000|74616671
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:09.728000|74616682
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:10.741000|74616691
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:11.755000|74616700
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:12.770000|74616708
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:13.783000|74616717
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:14.797000|74616726
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:15.811000|74616735
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:16.826000|74616744
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:17.842000|74616752
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:18.855000|74616760
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:19.870000|74616770
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:20.881000|74616779
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:21.896000|74616788
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:22.910000|74616797
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:23.922000|74616806
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:24.938000|74616816
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:25.952000|74616824
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:26.965000|74616832
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:27.980000|74616840
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:28.994000|74616848
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:30.007000|74616857
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:31.021000|74616865
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:32.065000|74616873
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:33.086000|74616885
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:34.100000|74616893
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:35.113000|74616902
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:36.128000|74616913
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:37.142000|74616922
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:38.155000|74616930
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:39.169000|74616939
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:40.184000|74616945
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:41.198000|74616953
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:42.286000|74616958
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:44.204000|74616976
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:45.216000|74616985
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:46.234000|74616993
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:47.244000|74617001
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:48.258000|74617009
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:49.272000|74617017
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:50.286000|74617026
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:51.300000|74617034
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:52.319000|74617042
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:53.329000|74617050
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:54.344000|74617059
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:55.357000|74617068
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:56.372000|74617077
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:57.388000|74617086
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:58.402000|74617094
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:24:59.413000|74617103
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:00.427000|74617112
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:01.449000|74617121
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:02.456000|74617130
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:03.480000|74617138
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:04.483000|74617146
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:05.496000|74617157
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:06.511000|74617165
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:07.527000|74617173
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:08.541000|74617181
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:09.572000|74617189
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:10.573000|74617199
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:11.581000|74617205
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:12.595000|74617213
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:13.608000|74617221
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:14.623000|74617229
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:15.637000|74617238
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:16.654000|74617246
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:17.671000|74617254
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:18.688000|74617262
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:19.694000|74617270
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:20.709000|74617279
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:21.721000|74617287
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:22.735000|74617295
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:23.749000|74617303
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:24.753000|74617313
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:25.779000|74617323
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:26.792000|74617333
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:27.809000|74617342
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:28.820000|74617350
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:29.835000|74617360
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:30.848000|74617368
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:31.895000|74617376
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:32.914000|74617390
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:33.926000|74617398
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:34.939000|74617409
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:35.954000|74617417
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:36.967000|74617426
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:37.981000|74617435
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:38.995000|74617443
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:40.010000|74617453
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:41.024000|74617460
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:42.036000|74617470
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:43.053000|74617476
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:44.067000|74617485
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:45.079000|74617496
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:46.094000|74617504
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:47.108000|74617513
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:48.121000|74617523
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:49.135000|74617533
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:50.149000|74617542
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:51.163000|74617549
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:52.178000|74617557
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:53.191000|74617566
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:54.205000|74617574
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:55.220000|74617582
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:56.234000|74617590
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:57.247000|74617598
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:58.263000|74617607
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:25:59.275000|74617614
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:00.289000|74617622
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:01.304000|74617631
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:02.318000|74617639
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:03.333000|74617649
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:04.345000|74617657
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:05.363000|74617663
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:06.377000|74617674
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:07.390000|74617684
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:08.403000|74617693
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:09.417000|74617702
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:10.431000|74617710
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:11.444000|74617721
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:12.461000|74617728
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:13.473000|74617736
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:14.485000|74617745
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:15.501000|74617752
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:16.516000|74617762
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:17.527000|74617771
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:18.542000|74617779
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:19.556000|74617787
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:20.569000|74617795
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:21.583000|74617803
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:22.598000|74617811
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:23.612000|74617819
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:24.627000|74617828
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:25.641000|74617836
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:26.654000|74617847
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:27.669000|74617855
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:28.684000|74617863
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:29.697000|74617873
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:30.710000|74617879
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:31.724000|74617890
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:32.739000|74617898
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:33.752000|74617906
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:34.767000|74617914
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:35.780000|74617923
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:36.797000|74617932
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:37.809000|74617943
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:38.823000|74617949
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:39.836000|74617959
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:40.850000|74617967
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:41.864000|74617977
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:42.878000|74617983
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:43.892000|74617992
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:44.892000|74617996
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:45.920000|74618009
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:46.935000|74618019
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:47.949000|74618028
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:48.962000|74618037
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:49.976000|74618045
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:50.992000|74618054
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:52.004000|74618061
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:53.021000|74618069
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:54.034000|74618078
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:55.107000|74618084
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:57.040000|74618101
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:58.054000|74618109
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:26:59.068000|74618117
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:00.082000|74618125
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:01.096000|74618133
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:02.109000|74618143
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:03.122000|74618152
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:04.152000|74618160
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:05.151000|74618169
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:06.172000|74618178
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:07.178000|74618186
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:08.192000|74618195
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:09.207000|74618203
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:10.221000|74618212
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:11.236000|74618223
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:12.248000|74618231
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:13.263000|74618239
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:14.277000|74618248
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:15.291000|74618256
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:16.305000|74618265
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:17.320000|74618273
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:18.337000|74618281
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:19.349000|74618289
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:20.362000|74618297
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:21.376000|74618307
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:22.392000|74618315
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:23.406000|74618323
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:24.421000|74618332
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:25.486000|74618340
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:27.461000|74618358
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:28.473000|74618367
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:30.501000|74618375
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:31.515000|74618383
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:32.530000|74618391
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:33.543000|74618399
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:34.557000|74618407
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:35.571000|74618415
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:36.586000|74618425
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:37.599000|74618433
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:38.615000|74618441
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:39.633000|74618450
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:40.643000|74618459
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:41.657000|74618468
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:42.669000|74618476
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:43.683000|74618484
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:44.697000|74618492
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:45.711000|74618500
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:46.725000|74618511
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:47.739000|74618519
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:48.754000|74618528
YpTAPDbvSAmj-iCUYz-dxA|0|2017-04-09 06:27:49.768000|74618536
